id,variable,primary_code,secondary_code
12599453,affected_open,unassigned,unassigned
12599488,affected_open,unassigned,unassigned
12599737,affected_open,unassigned,unassigned
12599769,affected_open,unassigned,unassigned
12599867,affected_open,unassigned,unassigned
12599886,affected_open,unassigned,unassigned
12600136,affected_open,unassigned,unassigned
12600180,affected_open,unassigned,unassigned
12600291,affected_open,unassigned,unassigned
12600405,affected_open,unassigned,unassigned
12600488,affected_open,unassigned,unassigned
12600497,affected_open,unassigned,unassigned
12600618,affected_open,unassigned,unassigned
12600683,affected_open,unassigned,unassigned
12600696,affected_open,unassigned,unassigned
12600717,affected_open,unassigned,unassigned
12600718,affected_open,unassigned,unassigned
12600725,affected_open,unassigned,unassigned
12600748,affected_open,unassigned,unassigned
12600759,affected_open,unassigned,unassigned
12600780,affected_open,unassigned,unassigned
12600797,affected_open,unassigned,unassigned
12600808,affected_open,unassigned,unassigned
12600809,affected_open,unassigned,unassigned
12600813,affected_open,unassigned,unassigned
12600815,affected_open,unassigned,unassigned
12600820,affected_open,unassigned,unassigned
12600898,affected_open,unassigned,unassigned
12600912,affected_open,unassigned,unassigned
12600978,affected_open,unassigned,unassigned
12600980,affected_open,unassigned,unassigned
12600991,affected_open,unassigned,unassigned
12600993,affected_open,unassigned,unassigned
12601000,affected_open,unassigned,unassigned
12601017,affected_open,unassigned,unassigned
12601023,affected_open,unassigned,unassigned
12601059,affected_open,unassigned,unassigned
12601203,affected_open,unassigned,unassigned
12601316,affected_open,unassigned,unassigned
12601376,affected_open,unassigned,unassigned
12601548,affected_open,unassigned,unassigned
12601555,affected_open,unassigned,unassigned
12601611,affected_open,unassigned,unassigned
12601677,affected_open,unassigned,unassigned
12601693,affected_open,unassigned,unassigned
12601734,affected_open,unassigned,unassigned
12601770,affected_open,unassigned,unassigned
12601845,affected_open,unassigned,unassigned
12601986,affected_open,unassigned,unassigned
12602095,affected_open,unassigned,unassigned
12602136,affected_open,unassigned,unassigned
12602171,affected_open,unassigned,unassigned
12602297,affected_open,unassigned,unassigned
12602460,affected_open,unassigned,unassigned
12602521,affected_open,unassigned,unassigned
12602541,affected_open,unassigned,unassigned
12602551,affected_open,unassigned,unassigned
12602610,affected_open,unassigned,unassigned
12602620,affected_open,unassigned,unassigned
12602851,affected_open,unassigned,unassigned
12603028,affected_open,unassigned,unassigned
12603183,affected_open,unassigned,unassigned
12603215,affected_open,unassigned,unassigned
12603310,affected_open,unassigned,unassigned
12603625,affected_open,unassigned,unassigned
12604247,affected_open,unassigned,unassigned
12604382,affected_open,unassigned,unassigned
12604458,affected_open,unassigned,unassigned
12604677,affected_open,unassigned,unassigned
12606600,affected_open,unassigned,unassigned
12606735,affected_open,unassigned,unassigned
12607449,affected_open,unassigned,unassigned
12608333,affected_open,unassigned,unassigned
12610324,affected_open,unassigned,unassigned
12613379,affected_open,unassigned,unassigned
12613654,affected_open,unassigned,unassigned
12613716,affected_open,unassigned,unassigned
12613801,affected_open,unassigned,unassigned
12613813,affected_open,unassigned,unassigned
12613824,affected_open,unassigned,unassigned
12613840,affected_open,unassigned,unassigned
12613868,affected_open,unassigned,unassigned
12613939,affected_open,unassigned,unassigned
12614280,affected_open,unassigned,unassigned
12614339,affected_open,unassigned,unassigned
12614359,affected_open,unassigned,unassigned
12615122,affected_open,unassigned,unassigned
12616428,affected_open,unassigned,unassigned
12616668,affected_open,unassigned,unassigned
12616800,affected_open,unassigned,unassigned
12617384,affected_open,unassigned,unassigned
12618091,affected_open,unassigned,unassigned
12618223,affected_open,unassigned,unassigned
12618248,affected_open,unassigned,unassigned
12618266,affected_open,unassigned,unassigned
12618296,affected_open,unassigned,unassigned
12618315,affected_open,unassigned,unassigned
12618435,affected_open,unassigned,unassigned
12618558,affected_open,unassigned,unassigned
12618573,affected_open,unassigned,unassigned
12618744,affected_open,unassigned,unassigned
12618774,affected_open,unassigned,unassigned
12618781,affected_open,unassigned,unassigned
12619380,affected_open,unassigned,unassigned
12619518,affected_open,unassigned,unassigned
12619570,affected_open,unassigned,unassigned
12619593,affected_open,unassigned,unassigned
12620120,affected_open,unassigned,unassigned
12620208,affected_open,unassigned,unassigned
12621411,affected_open,unassigned,unassigned
12621512,affected_open,unassigned,unassigned
12621525,affected_open,unassigned,unassigned
12621577,affected_open,unassigned,unassigned
12621582,affected_open,unassigned,unassigned
12621751,affected_open,unassigned,unassigned
12621778,affected_open,unassigned,unassigned
12621860,affected_open,unassigned,unassigned
12622024,affected_open,unassigned,unassigned
12623478,affected_open,unassigned,unassigned
12626587,affected_open,unassigned,unassigned
12626696,affected_open,unassigned,unassigned
12626857,affected_open,unassigned,unassigned
12628095,affected_open,unassigned,unassigned
12629254,affected_open,unassigned,unassigned
12629306,affected_open,unassigned,unassigned
12629330,affected_open,unassigned,unassigned
12629791,affected_open,unassigned,unassigned
12630840,affected_open,unassigned,unassigned
12630928,affected_open,unassigned,unassigned
12631315,affected_open,unassigned,unassigned
12631430,affected_open,unassigned,unassigned
12631927,affected_open,unassigned,unassigned
12632674,affected_open,unassigned,unassigned
12632727,affected_open,unassigned,unassigned
12632754,affected_open,unassigned,unassigned
12632760,affected_open,unassigned,unassigned
12632975,affected_open,unassigned,unassigned
12633073,affected_open,unassigned,unassigned
12633693,affected_open,unassigned,unassigned
12633970,affected_open,unassigned,unassigned
